2025-08-31,Qwen/Qwen3-32B,baseline,detailed,0,False,19,1,"[[1], [1], [1], [1, 2], [1], [1, 2], [1], [1, 2], [1, 2], [1], [1], [1], [1], [1], [1, 2, 3], [1, 2], [1], [1, 2], [1], [1]]"
2025-08-31,Qwen/Qwen3-32B,baseline,detailed,1,True,19,1,"[[1], [1], [1], [1, 2], [1], [1, 2], [1], [1, 2], [1, 2], [1], [1, 2], [1, 2], [1], [1], [1, 2], [1], [1, 2], [1], [1, 2], [1]]"
2025-08-31,Qwen/Qwen3-32B,baseline,detailed,2,False,19,1,"[[1], [1], [1], [1, 2], [1], [1, 2], [1], [1, 2], [1, 2], [1], [1], [1, 2], [1], [1], [1, 2, 3], [1], [1], [1], [1, 2], [1]]"
2025-08-31,Qwen/Qwen3-32B,PDDL,detailed,0,True,4,"[1, 1]","[[[1, 2]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]]]"
2025-08-31,Qwen/Qwen3-32B,PDDL,detailed,1,True,6,"[1, 0]","[[[1, 4]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-08-31,Qwen/Qwen3-32B,PDDL,detailed,2,True,6,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 3]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
